"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 18 13:01:02 MSK 2023","Thu May 18 13:01:05 MSK 2023","3392","","","","","","Найдена иконка установочника",""
